,as_of,ask_id,fund_size
123,2022-05,B00496,119.0
124,2022-06,B00496,111.888
125,2022-07,B00496,125.463
126,2022-08,B00496,121.821
127,2022-09,B00496,111.189
128,2022-10,B00496,117.64
129,2022-11,B00496,124.863
130,2022-12,B00496,114.829
131,2023-01,B00496,126.178
132,2023-02,B00496,126.45
133,2023-03,B00496,136.909
134,2023-04,B00496,139.128
135,2023-05,B00496,145.617
136,2023-06,B00496,157.161
137,2023-07,B00496,162.754
138,2023-08,B00496,162.959
139,2023-09,B00496,157.193
140,2023-10,B00496,156.698
141,2023-11,B00496,174.22
142,2023-12,B00496,183.126
143,2024-01,B00496,189.083
144,2024-02,B00496,204.469
145,2024-03,B00496,202.183
146,2024-04,B00496,194.174
147,2024-05,B00496,205.734
148,2024-06,B00496,216.701
149,2024-07,B00496,220.542
150,2024-08,B00496,223.983
151,2024-09,B00496,231.285
152,2024-10,B00496,230.795
153,2024-11,B00496,247.044
154,2024-12,B00496,243.977
155,2025-01,B00496,249.333
156,2025-02,B00496,238.631
157,2025-03,B00496,215.157
158,2025-04,B00496,220.237
159,2025-05,B00496,241.705
160,2025-06,B00496,255.714
161,2015-06,B00698,5.02878
162,2015-07,B00698,5.27986
163,2015-08,B00698,5.64396
164,2015-09,B00698,5.70807
165,2015-10,B00698,41.2607
166,2015-11,B00698,42.2044
167,2015-12,B00698,42.027
168,2016-01,B00698,39.7882
169,2016-02,B00698,39.7936
170,2016-03,B00698,42.4587
171,2016-04,B00698,42.4813
172,2016-05,B00698,43.267
173,2016-06,B00698,42.9357
174,2016-07,B00698,45.1889
175,2016-08,B00698,45.351
176,2016-09,B00698,45.7221
177,2016-10,B00698,44.3718
178,2016-11,B00698,44.7663
179,2016-12,B00698,45.7271
180,2017-01,B00698,44.8096
181,2017-02,B00698,41.5853
182,2017-03,B00698,50.524
183,2017-04,B00698,52.4832
184,2017-05,B00698,54.7247
185,2017-06,B00698,57.6723
186,2017-07,B00698,58.8994
187,2017-08,B00698,57.744
188,2017-09,B00698,51.6434
189,2017-10,B00698,53.3963
190,2017-11,B00698,55.3318
191,2017-12,B00698,56.6014
192,2018-01,B00698,62.2315
193,2018-02,B00698,61.1816
194,2018-03,B00698,60.38
195,2018-04,B00698,61.2871
196,2018-05,B00698,64.2247
197,2018-06,B00698,65.4276
198,2018-07,B00698,68.9398
199,2018-08,B00698,71.0447
200,2018-09,B00698,74.2356
201,2018-10,B00698,69.6988
202,2018-11,B00698,71.3752
203,2018-12,B00698,66.1125
204,2019-01,B00698,74.2203
205,2019-02,B00698,78.2545
206,2019-03,B00698,79.2214
207,2019-04,B00698,84.2697
208,2019-05,B00698,79.3421
209,2019-06,B00698,88.6297
210,2019-07,B00698,91.3908
211,2019-08,B00698,91.4164
212,2019-09,B00698,91.259
213,2019-10,B00698,94.8961
214,2019-11,B00698,97.6772
215,2019-12,B00698,105.889
216,2020-01,B00698,102.684
217,2020-02,B00698,99.9642
218,2020-03,B00698,93.3542
219,2020-04,B00698,109.025
220,2020-05,B00698,122.082
221,2020-06,B00698,129.482
222,2020-07,B00698,131.871
223,2020-08,B00698,142.114
224,2020-09,B00698,143.235
225,2020-10,B00698,144.08
226,2020-11,B00698,165.567
227,2020-12,B00698,170.237
228,2021-01,B00698,172.729
229,2021-02,B00698,182.639
230,2021-03,B00698,194.903
231,2021-04,B00698,212.092
232,2021-05,B00698,216.011
233,2021-06,B00698,241.801
234,2021-07,B00698,253.348
235,2021-08,B00698,265.806
236,2021-09,B00698,259.961
237,2021-10,B00698,289.692
238,2021-11,B00698,295.405
239,2021-12,B00698,308.822
240,2022-01,B00698,291.61
241,2022-02,B00698,289.513
242,2022-03,B00698,304.388
243,2022-04,B00698,276.035
244,2022-05,B00698,278.0
245,2022-06,B00698,305.218
246,2022-07,B00698,
247,2022-09,B00698,345.599
248,2022-10,B00698,378.06
249,2022-11,B00698,441.129
250,2022-12,B00698,401.811
251,2023-01,B00698,430.393
252,2023-02,B00698,412.502
253,2023-03,B00698,439.656
254,2023-04,B00698,444.85
255,2023-05,B00698,459.21
256,2023-06,B00698,490.092
257,2023-07,B00698,511.584
258,2023-08,B00698,519.575
259,2023-09,B00698,489.982
260,2023-10,B00698,475.953
261,2023-11,B00698,531.825
262,2023-12,B00698,580.395
263,2024-01,B00698,592.061
264,2024-02,B00698,628.398
265,2024-03,B00698,643.14
266,2024-04,B00698,617.042
267,2024-05,B00698,648.888
268,2024-06,B00698,672.826
269,2024-07,B00698,670.816
270,2024-08,B00698,682.025
271,2024-09,B00698,699.015
272,2024-10,B00698,692.445
273,2024-11,B00698,742.185
274,2024-12,B00698,724.674
275,2025-01,B00698,737.336
276,2025-02,B00698,714.07
277,2025-03,B00698,660.035
278,2025-04,B00698,656.224
279,2025-05,B00698,693.806
280,2025-06,B00698,724.339
281,2000-01,B01060,370.036
282,2000-02,B01060,351.952
283,2000-03,B01060,375.385
284,2000-04,B01060,373.217
285,2000-05,B01060,375.21
286,2000-06,B01060,386.244
287,2000-07,B01060,380.23
288,2000-08,B01060,398.859
289,2000-09,B01060,382.517
290,2000-10,B01060,394.953
291,2000-11,B01060,376.175
292,2000-12,B01060,378.232
293,2001-01,B01060,387.605
294,2001-02,B01060,367.058
295,2001-03,B01060,340.247
296,2001-04,B01060,365.535
297,2001-05,B01060,370.923
298,2001-06,B01060,361.623
299,2001-07,B01060,356.967
300,2001-08,B01060,334.772
301,2001-09,B01060,314.897
302,2001-10,B01060,318.905
303,2001-11,B01060,341.303
304,2001-12,B01060,343.949
305,2002-01,B01060,345.841
306,2002-02,B01060,346.916
307,2002-03,B01060,364.146
308,2002-04,B01060,347.148
309,2002-05,B01060,348.37
310,2002-06,B01060,318.494
311,2002-07,B01060,293.393
312,2002-08,B01060,293.241
313,2002-09,B01060,257.648
314,2002-10,B01060,278.468
315,2002-11,B01060,284.05
316,2002-12,B01060,269.3
317,2003-01,B01060,256.954
318,2003-02,B01060,248.63
319,2003-03,B01060,249.477
320,2003-04,B01060,274.278
321,2003-05,B01060,284.329
322,2003-06,B01060,285.37
323,2003-07,B01060,282.506
324,2003-08,B01060,284.13
325,2003-09,B01060,280.747
326,2003-10,B01060,287.247
327,2003-11,B01060,288.476
328,2003-12,B01060,297.103
329,2004-01,B01060,297.818
330,2004-02,B01060,300.245
331,2004-03,B01060,287.385
332,2004-04,B01060,284.622
333,2004-05,B01060,281.686
334,2004-06,B01060,279.985
335,2004-07,B01060,266.252
336,2004-08,B01060,263.907
337,2004-09,B01060,254.247
338,2004-10,B01060,250.08
339,2004-11,B01060,251.49
340,2004-12,B01060,252.193
341,2005-01,B01060,244.724
342,2005-02,B01060,247.589
343,2005-03,B01060,235.984
344,2005-04,B01060,229.963
345,2005-05,B01060,229.801
346,2005-06,B01060,222.74
347,2005-07,B01060,223.43
348,2005-08,B01060,219.389
349,2005-09,B01060,217.593
350,2005-10,B01060,207.828
351,2005-11,B01060,208.217
352,2005-12,B01060,199.497
353,2006-01,B01060,193.831
354,2006-02,B01060,187.09
355,2006-03,B01060,182.097
356,2006-04,B01060,180.22
357,2006-05,B01060,172.79
358,2006-06,B01060,170.2
359,2006-07,B01060,167.184
360,2006-08,B01060,167.209
361,2006-09,B01060,165.306
362,2006-10,B01060,167.62
363,2006-11,B01060,168.056
364,2006-12,B01060,170.166
365,2007-01,B01060,167.431
366,2007-02,B01060,160.278
367,2007-03,B01060,159.882
368,2007-04,B01060,164.945
369,2007-05,B01060,166.318
370,2007-06,B01060,160.645
371,2007-07,B01060,154.038
372,2007-08,B01060,155.222
373,2007-09,B01060,160.524
374,2007-10,B01060,158.125
375,2007-11,B01060,153.838
376,2007-12,B01060,150.583
377,2008-01,B01060,138.677
378,2008-02,B01060,133.825
379,2008-03,B01060,133.022
380,2008-04,B01060,134.502
381,2008-05,B01060,134.926
382,2008-06,B01060,124.45
383,2008-07,B01060,121.194
384,2008-08,B01060,120.627
385,2008-09,B01060,109.088
386,2008-10,B01060,90.781
387,2008-11,B01060,85.2931
388,2008-12,B01060,82.445
389,2009-01,B01060,75.1471
390,2009-02,B01060,66.9377
391,2009-03,B01060,70.2685
392,2009-04,B01060,72.9986
393,2009-05,B01060,77.2403
394,2009-06,B01060,76.6672
395,2009-07,B01060,80.3313
396,2009-08,B01060,81.0728
397,2009-09,B01060,83.2569
398,2009-10,B01060,84.3713
399,2009-11,B01060,88.5472
400,2009-12,B01060,88.8366
401,2010-01,B01060,85.6135
402,2010-02,B01060,87.9882
403,2010-03,B01060,92.2157
404,2010-04,B01060,92.4898
405,2010-05,B01060,85.6517
406,2010-06,B01060,83.2038
407,2010-07,B01060,88.5314
408,2010-08,B01060,86.3035
409,2010-09,B01060,93.6505
410,2010-10,B01060,98.4058
411,2010-11,B01060,99.1441
412,2010-12,B01060,104.442
413,2011-01,B01060,105.942
414,2011-02,B01060,111.008
415,2011-03,B01060,111.99
416,2011-04,B01060,117.738
417,2011-05,B01060,118.665
418,2011-06,B01060,118.214
419,2011-07,B01060,118.088
420,2011-08,B01060,117.833
421,2011-09,B01060,112.13
422,2011-10,B01060,128.113
423,2011-11,B01060,131.771
424,2011-12,B01060,137.098
425,2012-01,B01060,145.209
426,2012-02,B01060,168.186
427,2012-03,B01060,174.318
428,2012-04,B01060,175.8
429,2012-05,B01060,164.971
430,2012-06,B01060,176.21
431,2012-07,B01060,183.608
432,2012-08,B01060,186.765
433,2012-09,B01060,181.309
434,2012-10,B01060,179.725
435,2012-11,B01060,179.964
436,2012-12,B01060,182.835
437,2013-01,B01060,193.836
438,2013-02,B01060,192.851
439,2013-03,B01060,195.575
440,2013-04,B01060,200.482
441,2013-05,B01060,199.249
442,2013-06,B01060,193.88
443,2013-07,B01060,201.547
444,2013-08,B01060,194.332
445,2013-09,B01060,198.943
446,2013-10,B01060,205.264
447,2013-11,B01060,199.616
448,2013-12,B01060,204.127
449,2014-01,B01060,188.126
450,2014-02,B01060,192.113
451,2014-03,B01060,192.066
452,2014-04,B01060,193.999
453,2014-05,B01060,193.01
454,2014-06,B01060,195.974
455,2014-07,B01060,190.413
456,2014-08,B01060,195.379
457,2014-09,B01060,190.562
458,2014-10,B01060,193.525
459,2014-11,B01060,195.545
460,2014-12,B01060,189.15
461,2015-01,B01060,183.49
462,2015-02,B01060,192.51
463,2015-03,B01060,182.977
464,2015-04,B01060,185.998
465,2015-05,B01060,185.987
466,2015-06,B01060,181.205
467,2015-07,B01060,182.783
468,2015-08,B01060,168.94
469,2015-09,B01060,165.695
470,2015-10,B01060,178.133
471,2015-11,B01060,174.424
472,2015-12,B01060,167.179
473,2016-01,B01060,165.334
474,2016-02,B01060,162.658
475,2016-03,B01060,172.887
476,2016-04,B01060,173.295
477,2016-05,B01060,174.22
478,2016-06,B01060,174.547
479,2016-07,B01060,178.893
480,2016-08,B01060,176.555
481,2016-09,B01060,175.396
482,2016-10,B01060,172.629
483,2016-11,B01060,173.741
484,2016-12,B01060,176.951
485,2017-01,B01060,180.038
486,2017-02,B01060,163.773
487,2017-03,B01060,164.528
488,2017-04,B01060,167.122
489,2017-05,B01060,170.52
490,2017-06,B01060,169.735
491,2017-07,B01060,172.567
492,2017-08,B01060,172.61
493,2017-09,B01060,174.165
494,2017-10,B01060,177.372
495,2017-11,B01060,181.835
496,2017-12,B01060,180.335
497,2018-01,B01060,187.224
498,2018-02,B01060,178.941
499,2018-03,B01060,172.113
500,2018-04,B01060,169.512
501,2018-05,B01060,173.127
502,2018-06,B01060,173.779
503,2018-07,B01060,177.822
504,2018-08,B01060,179.869
505,2018-09,B01060,111.403
506,2018-10,B01060,105.362
507,2018-11,B01060,106.099
508,2018-12,B01060,93.3667
509,2019-01,B01060,97.9561
510,2019-02,B01060,101.0
511,2019-03,B01060,103.601
512,2019-04,B01060,108.084
513,2019-05,B01060,100.865
514,2019-06,B01060,106.678
515,2019-07,B01060,108.65
516,2019-08,B01060,106.827
517,2019-09,B01060,107.733
518,2019-10,B01060,108.83
519,2019-11,B01060,112.286
520,2019-12,B01060,114.934
521,2020-01,B01060,115.216
522,2020-02,B01060,105.355
523,2020-03,B01060,93.5623
524,2020-04,B01060,103.862
525,2020-05,B01060,108.075
526,2020-06,B01060,110.908
527,2020-07,B01060,116.447
528,2020-08,B01060,125.821
529,2020-09,B01060,120.975
530,2020-10,B01060,117.521
531,2020-11,B01060,127.86
532,2020-12,B01060,131.15
533,2021-01,B01060,127.53
534,2021-02,B01060,130.39
535,2021-03,B01060,136.179
536,2021-04,B01060,143.675
537,2021-05,B01060,143.945
538,2021-06,B01060,148.894
539,2021-07,B01060,154.561
540,2021-08,B01060,158.71
541,2021-09,B01060,148.973
542,2021-10,B01060,160.167
543,2021-11,B01060,158.023
544,2021-12,B01060,164.55
545,2022-01,B01060,153.776
546,2022-02,B01060,145.869
547,2022-03,B01060,149.616
548,2022-04,B01060,136.959
549,2022-05,B01060,136.0
550,2022-06,B01060,125.452
551,2022-07,B01060,135.382
552,2022-08,B01060,129.258
553,2022-09,B01060,115.198
554,2022-10,B01060,123.838
555,2022-11,B01060,132.516
556,2022-12,B01060,123.686
557,2023-01,B01060,129.347
558,2023-02,B01060,122.913
559,2023-03,B01060,127.842
560,2023-04,B01060,130.653
561,2023-05,B01060,126.292
562,2023-06,B01060,132.41
563,2023-07,B01060,134.991
564,2023-08,B01060,132.822
565,2023-09,B01060,126.068
566,2023-10,B01060,123.996
567,2023-11,B01060,133.007
568,2023-12,B01060,133.31
569,2024-01,B01060,135.03
570,2024-02,B01060,138.272
571,2024-03,B01060,139.796
572,2024-04,B01060,134.621
573,2024-05,B01060,138.839
574,2024-06,B01060,143.657
575,2024-07,B01060,143.347
576,2024-08,B01060,145.937
577,2024-09,B01060,145.025
578,2024-10,B01060,140.823
579,2024-11,B01060,146.015
580,2024-12,B01060,133.008
581,2025-01,B01060,134.23
582,2025-02,B01060,131.76
583,2025-03,B01060,111.903
584,2025-04,B01060,110.358
585,2025-05,B01060,117.189
586,2025-06,B01060,121.984
587,2000-01,B01061,1349.98
588,2000-02,B01061,1370.11
589,2000-03,B01061,1452.15
590,2000-04,B01061,1411.16
591,2000-05,B01061,1394.49
592,2000-06,B01061,1469.32
593,2000-07,B01061,1565.81
594,2000-08,B01061,1663.63
595,2000-09,B01061,1594.89
596,2000-10,B01061,1550.3
597,2000-11,B01061,1392.41
598,2000-12,B01061,1390.07
599,2001-01,B01061,1477.95
600,2001-02,B01061,1248.25
601,2001-03,B01061,1145.38
602,2001-04,B01061,1244.8
603,2001-05,B01061,1223.31
604,2001-06,B01061,1183.9
605,2001-07,B01061,1127.68
606,2001-08,B01061,1043.35
607,2001-09,B01061,932.919
608,2001-10,B01061,937.146
609,2001-11,B01061,948.741
610,2001-12,B01061,927.392
611,2002-01,B01061,907.443
612,2002-02,B01061,919.834
613,2002-03,B01061,963.492
614,2002-04,B01061,910.295
615,2002-05,B01061,887.007
616,2002-06,B01061,813.49
617,2002-07,B01061,720.541
618,2002-08,B01061,719.897
619,2002-09,B01061,629.69
620,2002-10,B01061,601.86
621,2002-11,B01061,608.206
622,2002-12,B01061,562.513
623,2003-01,B01061,540.528
624,2003-02,B01061,532.092
625,2003-03,B01061,533.326
626,2003-04,B01061,564.523
627,2003-05,B01061,591.607
628,2003-06,B01061,592.641
629,2003-07,B01061,608.308
630,2003-08,B01061,610.145
631,2003-09,B01061,600.226
632,2003-10,B01061,627.736
633,2003-11,B01061,635.795
634,2003-12,B01061,646.698
635,2004-01,B01061,646.394
636,2004-02,B01061,569.036
637,2004-03,B01061,553.79
638,2004-04,B01061,535.111
639,2004-05,B01061,535.51
640,2004-06,B01061,534.615
641,2004-07,B01061,499.998
642,2004-08,B01061,485.732
643,2004-09,B01061,485.012
644,2004-10,B01061,483.858
645,2004-11,B01061,493.923
646,2004-12,B01061,483.963
647,2005-01,B01061,460.206
648,2005-02,B01061,452.345
649,2005-03,B01061,435.6
650,2005-04,B01061,420.965
651,2005-05,B01061,435.9
652,2005-06,B01061,420.178
653,2005-07,B01061,434.964
654,2005-08,B01061,416.115
655,2005-09,B01061,410.898
656,2005-10,B01061,399.816
657,2005-11,B01061,413.532
658,2005-12,B01061,390.954
659,2006-01,B01061,390.029
660,2006-02,B01061,384.9
661,2006-03,B01061,383.887
662,2006-04,B01061,375.987
663,2006-05,B01061,356.374
664,2006-06,B01061,350.197
665,2006-07,B01061,341.52
666,2006-08,B01061,345.773
667,2006-09,B01061,352.821
668,2006-10,B01061,360.066
669,2006-11,B01061,359.548
670,2006-12,B01061,357.091
671,2007-01,B01061,361.182
672,2007-02,B01061,350.117
673,2007-03,B01061,346.176
674,2007-04,B01061,355.925
675,2007-05,B01061,359.692
676,2007-06,B01061,349.929
677,2007-07,B01061,335.538
678,2007-08,B01061,334.655
679,2007-09,B01061,346.144
680,2007-10,B01061,352.535
681,2007-11,B01061,337.537
682,2007-12,B01061,333.593
683,2008-01,B01061,303.588
684,2008-02,B01061,294.55
685,2008-03,B01061,290.707
686,2008-04,B01061,303.18
687,2008-05,B01061,312.788
688,2008-06,B01061,291.575
689,2008-07,B01061,286.244
690,2008-08,B01061,333.201
691,2008-09,B01061,302.037
692,2008-10,B01061,253.254
693,2008-11,B01061,231.75
694,2008-12,B01061,232.558
695,2009-01,B01061,217.718
696,2009-02,B01061,196.517
697,2009-03,B01061,210.331
698,2009-04,B01061,226.866
699,2009-05,B01061,238.613
700,2009-06,B01061,238.823
701,2009-07,B01061,225.194
702,2009-08,B01061,227.275
703,2009-09,B01061,235.485
704,2009-10,B01061,227.668
705,2009-11,B01061,238.405
706,2009-12,B01061,243.315
707,2010-01,B01061,231.997
708,2010-02,B01061,240.371
709,2010-03,B01061,249.61
710,2010-04,B01061,249.684
711,2010-05,B01061,228.724
712,2010-06,B01061,217.863
713,2010-07,B01061,229.168
714,2010-08,B01061,216.94
715,2010-09,B01061,236.834
716,2010-10,B01061,243.356
717,2010-11,B01061,241.821
718,2010-12,B01061,255.972
719,2011-01,B01061,258.258
720,2011-02,B01061,265.942
721,2011-03,B01061,265.191
722,2011-04,B01061,273.984
723,2011-05,B01061,267.594
724,2011-06,B01061,261.774
725,2011-07,B01061,254.771
726,2011-08,B01061,238.586
727,2011-09,B01061,221.4
728,2011-10,B01061,246.648
729,2011-11,B01061,243.098
730,2011-12,B01061,238.702
731,2012-01,B01061,254.416
732,2012-02,B01061,262.892
733,2012-03,B01061,267.434
734,2012-04,B01061,264.452
735,2012-05,B01061,242.106
736,2012-06,B01061,249.6
737,2012-07,B01061,249.309
738,2012-08,B01061,254.588
739,2012-09,B01061,257.014
740,2012-10,B01061,247.651
741,2012-11,B01061,247.128
742,2012-12,B01061,247.523
743,2013-01,B01061,261.828
744,2013-02,B01061,261.147
745,2013-03,B01061,271.643
746,2013-04,B01061,275.112
747,2013-05,B01061,281.847
748,2013-06,B01061,278.215
749,2013-07,B01061,290.406
750,2013-08,B01061,281.787
751,2013-09,B01061,291.451
752,2013-10,B01061,302.278
753,2013-11,B01061,303.144
754,2013-12,B01061,309.185
755,2014-01,B01061,299.871
756,2014-02,B01061,315.247
757,2014-03,B01061,315.139
758,2014-04,B01061,315.93
759,2014-05,B01061,322.41
760,2014-06,B01061,331.236
761,2014-07,B01061,326.605
762,2014-08,B01061,337.025
763,2014-09,B01061,329.076
764,2014-10,B01061,334.249
765,2014-11,B01061,342.72
766,2014-12,B01061,331.227
767,2015-01,B01061,322.102
768,2015-02,B01061,338.604
769,2015-03,B01061,332.677
770,2015-04,B01061,334.729
771,2015-05,B01061,333.84
772,2015-06,B01061,322.7
773,2015-07,B01061,322.257
774,2015-08,B01061,299.655
775,2015-09,B01061,290.179
776,2015-10,B01061,310.755
777,2015-11,B01061,311.53
778,2015-12,B01061,296.55
779,2016-01,B01061,278.506
780,2016-02,B01061,278.738
781,2016-03,B01061,297.17
782,2016-04,B01061,293.428
783,2016-05,B01061,296.869
784,2016-06,B01061,290.966
785,2016-07,B01061,300.136
786,2016-08,B01061,300.443
787,2016-09,B01061,298.571
788,2016-10,B01061,290.786
789,2016-11,B01061,300.358
790,2016-12,B01061,302.694
791,2017-01,B01061,305.295
792,2017-02,B01061,313.449
793,2017-03,B01061,311.505
794,2017-04,B01061,312.037
795,2017-05,B01061,313.999
796,2017-06,B01061,311.147
797,2017-07,B01061,317.689
798,2017-08,B01061,319.02
799,2017-09,B01061,318.862
800,2017-10,B01061,318.619
801,2017-11,B01061,320.956
802,2017-12,B01061,311.755
803,2018-01,B01061,322.355
804,2018-02,B01061,308.954
805,2018-03,B01061,302.287
806,2018-04,B01061,299.521
807,2018-05,B01061,298.905
808,2018-06,B01061,300.637
809,2018-07,B01061,309.601
810,2018-08,B01061,319.568
811,2018-09,B01061,320.644
812,2018-10,B01061,297.837
813,2018-11,B01061,300.708
814,2018-12,B01061,270.171
815,2019-01,B01061,291.561
816,2019-02,B01061,301.095
817,2019-03,B01061,307.868
818,2019-04,B01061,318.55
819,2019-05,B01061,303.738
820,2019-06,B01061,322.829
821,2019-07,B01061,328.424
822,2019-08,B01061,324.551
823,2019-09,B01061,330.092
824,2019-10,B01061,340.489
825,2019-11,B01061,358.886
826,2019-12,B01061,365.977
827,2020-01,B01061,371.649
828,2020-02,B01061,339.983
829,2020-03,B01061,302.791
830,2020-04,B01061,339.27
831,2020-05,B01061,353.933
832,2020-06,B01061,361.673
833,2020-07,B01061,385.604
834,2020-08,B01061,415.153
835,2020-09,B01061,397.315
836,2020-10,B01061,384.351
837,2020-11,B01061,425.361
838,2020-12,B01061,437.279
839,2021-01,B01061,435.98
840,2021-02,B01061,442.248
841,2021-03,B01061,449.81
842,2021-04,B01061,508.2
843,2021-05,B01061,507.503
844,2021-06,B01061,523.981
845,2021-07,B01061,548.285
846,2021-08,B01061,569.326
847,2021-09,B01061,538.279
848,2021-10,B01061,574.697
849,2021-11,B01061,573.221
850,2021-12,B01061,586.259
851,2022-01,B01061,543.082
852,2022-02,B01061,519.588
853,2022-03,B01061,523.627
854,2022-04,B01061,471.924
855,2022-05,B01061,469.0
856,2022-06,B01061,431.804
857,2022-07,B01061,472.689
858,2022-08,B01061,447.463
859,2022-09,B01061,401.55
860,2022-10,B01061,412.722
861,2022-11,B01061,428.444
862,2022-12,B01061,373.587
863,2023-01,B01061,392.654
864,2023-02,B01061,378.249
865,2023-03,B01061,384.207
866,2023-04,B01061,386.26
867,2023-05,B01061,385.575
868,2023-06,B01061,403.152
869,2023-07,B01061,409.127
870,2023-08,B01061,403.315
871,2023-09,B01061,380.633
872,2023-10,B01061,369.389
873,2023-11,B01061,400.153
874,2023-12,B01061,415.273
875,2024-01,B01061,422.517
876,2024-02,B01061,444.88
877,2024-03,B01061,458.755
878,2024-04,B01061,443.306
879,2024-05,B01061,463.725
880,2024-06,B01061,473.701
881,2024-07,B01061,466.82
882,2024-08,B01061,475.449
883,2024-09,B01061,483.201
884,2024-10,B01061,478.858
885,2024-11,B01061,500.758
886,2024-12,B01061,474.618
887,2025-01,B01061,486.339
888,2025-02,B01061,469.103
889,2025-03,B01061,432.071
890,2025-04,B01061,429.32
891,2025-05,B01061,461.234
892,2025-06,B01061,480.133
893,2011-02,B01343,2e-05
894,2011-03,B01343,28.5909
895,2011-04,B01343,29.9337
896,2011-05,B01343,28.2943
897,2011-06,B01343,27.93
898,2011-07,B01343,27.6389
899,2011-08,B01343,24.9463
900,2011-09,B01343,22.1215
901,2011-10,B01343,25.287
902,2011-11,B01343,25.5619
903,2011-12,B01343,26.8887
904,2012-01,B01343,28.3264
905,2012-02,B01343,29.4653
906,2012-03,B01343,30.2404
907,2012-04,B01343,30.2118
908,2012-05,B01343,28.9501
909,2012-06,B01343,30.2519
910,2012-07,B01343,30.4155
911,2012-08,B01343,32.2118
912,2012-09,B01343,33.0169
913,2012-10,B01343,33.4045
914,2012-11,B01343,33.8523
915,2012-12,B01343,35.4609
916,2013-01,B01343,39.9642
917,2013-02,B01343,45.0238
918,2013-03,B01343,48.3177
919,2013-04,B01343,48.7422
920,2013-05,B01343,51.5308
921,2013-06,B01343,52.1802
922,2013-07,B01343,58.1965
923,2013-08,B01343,56.0263
924,2013-09,B01343,58.7104
925,2013-10,B01343,59.7235
926,2013-11,B01343,62.4002
927,2013-12,B01343,62.9845
928,2014-01,B01343,61.7107
929,2014-02,B01343,67.2138
930,2014-03,B01343,68.4843
931,2014-04,B01343,70.4848
932,2014-05,B01343,73.2351
933,2014-06,B01343,81.112
934,2014-07,B01343,79.9298
935,2014-08,B01343,82.3876
936,2014-09,B01343,77.3073
937,2014-10,B01343,80.0424
938,2014-11,B01343,80.863
939,2014-12,B01343,78.3759
940,2015-01,B01343,78.0226
941,2015-02,B01343,84.3461
942,2015-03,B01343,86.2689
943,2015-04,B01343,86.8303
944,2015-05,B01343,88.4861
945,2015-06,B01343,98.1355
946,2015-07,B01343,96.3863
947,2015-08,B01343,92.1923
948,2015-09,B01343,89.3051
949,2015-10,B01343,95.7595
950,2015-11,B01343,100.442
951,2015-12,B01343,92.6235
952,2016-01,B01343,83.754
953,2016-02,B01343,80.8397
954,2016-03,B01343,89.8396
955,2016-04,B01343,91.161
956,2016-05,B01343,91.8838
957,2016-06,B01343,88.8798
958,2016-07,B01343,69.4409
959,2016-08,B01343,69.1907
960,2016-09,B01343,68.45
961,2016-10,B01343,62.1882
962,2016-11,B01343,67.9583
963,2016-12,B01343,70.1466
964,2017-01,B01343,69.3518
965,2017-02,B01343,69.547
966,2017-03,B01343,67.9337
967,2017-04,B01343,68.3543
968,2017-05,B01343,65.7648
969,2017-06,B01343,66.6647
970,2017-07,B01343,66.3461
971,2017-08,B01343,64.3703
972,2017-09,B01343,68.7434
973,2017-10,B01343,69.5561
974,2017-11,B01343,71.0174
975,2017-12,B01343,68.7819
976,2018-01,B01343,69.684
977,2018-02,B01343,65.1268
978,2018-03,B01343,66.1897
979,2018-04,B01343,66.7788
980,2018-05,B01343,69.3133
981,2018-06,B01343,73.065
982,2018-07,B01343,74.3655
983,2018-08,B01343,75.9068
984,2018-09,B01343,73.1366
985,2018-10,B01343,66.3285
986,2018-11,B01343,67.0967
987,2018-12,B01343,59.2126
988,2019-01,B01343,64.7995
989,2019-02,B01343,63.4915
990,2019-03,B01343,60.294
991,2019-04,B01343,62.9294
992,2019-05,B01343,56.1171
993,2019-06,B01343,60.1165
994,2019-07,B01343,59.4735
995,2019-08,B01343,55.8641
996,2019-09,B01343,57.9383
997,2019-10,B01343,58.8468
998,2019-11,B01343,59.044
999,2019-12,B01343,60.11
1000,2020-01,B01343,56.6269
1001,2020-02,B01343,49.8079
1002,2020-03,B01343,38.3766
1003,2020-04,B01343,43.7408
1004,2020-05,B01343,44.1592
1005,2020-06,B01343,44.1194
1006,2020-07,B01343,45.1832
1007,2020-08,B01343,50.376
1008,2020-09,B01343,48.3529
1009,2020-10,B01343,49.3049
1010,2020-11,B01343,56.6009
1011,2020-12,B01343,60.1999
1012,2021-01,B01343,83.1714
1013,2021-02,B01343,93.0278
1014,2021-03,B01343,97.5404
1015,2021-04,B01343,106.497
1016,2021-05,B01343,109.673
1017,2021-06,B01343,107.425
1018,2021-07,B01343,105.763
1019,2021-08,B01343,107.188
1020,2021-09,B01343,104.894
1021,2021-10,B01343,107.11
1022,2021-11,B01343,97.7547
1023,2021-12,B01343,97.6556
1024,2015-10,B01637,20.8128
1025,2015-11,B01637,20.9546
1026,2015-12,B01637,20.2936
1027,2016-01,B01637,19.2172
1028,2016-02,B01637,19.285
1029,2016-03,B01637,20.9127
1030,2016-04,B01637,21.1671
1031,2016-05,B01637,21.621
1032,2016-06,B01637,21.6131
1033,2016-07,B01637,22.5595
1034,2016-08,B01637,22.7668
1035,2016-09,B01637,23.2379
1036,2016-10,B01637,22.9423
1037,2016-11,B01637,24.2292
